X,Y
210.0,100.0
208.75,98.75
207.5,98.75
206.25,97.5
205.0,97.5
203.75,96.25
202.5,95.0
201.25,93.75
200.0,92.5
198.75,91.25
197.5,90.0
196.25,88.75
195.0,87.5
193.75,86.25
192.5,85.0
191.25,85.0
190.0,83.75
188.75,83.75
187.5,83.75
186.25,83.75
185.0,83.75
183.75,83.75
182.5,83.75
181.25,82.5
180.0,82.5
178.75,82.5
177.5,82.5
176.25,82.5
175.0,82.5
173.75,82.5
172.5,82.5
171.25,82.5
170.0,82.5
168.75,82.5
167.5,82.5
166.25,82.5
165.0,82.5
163.75,82.5
162.5,82.5
161.25,82.5
160.0,82.5
158.75,82.5
157.5,82.5
156.25,82.5
155.0,82.5
153.75,82.5
152.5,81.25
151.25,80.0
150.0,78.75
148.75,77.5
147.5,76.25
146.25,75.0
145.0,73.75
143.75,72.5
142.5,71.25
141.25,70.0
140.0,68.75
138.75,67.5
137.5,66.25
136.25,65.0
135.0,63.75
133.75,62.5
132.5,61.25
131.25,60.0
130.0,58.75
128.75,57.5
127.5,56.25
126.25,55.0
125.0,53.75
123.75,52.5
122.5,51.25
121.25,50.0
120.0,48.75
118.75,47.5
117.5,46.25
116.25,45.0
115.0,43.75
113.75,42.5
112.5,41.25
111.25,40.0
110.0,40.0
108.75,38.75
107.5,37.5
106.25,37.5
105.0,36.25
103.75,36.25
102.5,36.25
101.25,36.25
100.0,36.25
98.75,36.25
97.5,36.25
96.25,36.25
95.0,36.25
93.75,36.25
92.5,36.25
91.25,36.25
90.0,36.25
88.75,35.0
87.5,35.0
86.25,33.75
85.0,32.5
83.75,31.25
82.5,30.0
81.25,28.75
80.0,27.5
78.75,26.25
77.5,25.0
76.25,23.75
75.0,22.5
73.75,21.25
72.5,20.0
71.25,20.0
70.0,20.0
68.75,20.0
67.5,20.0
66.25,20.0
65.0,20.0
63.75,20.0
62.5,20.0
61.25,20.0
60.0,20.0
58.75,20.0
57.5,20.0
56.25,20.0
55.0,20.0
53.75,20.0
52.5,20.0
51.25,20.0
50.0,20.0
