5101.0,1700.1317434993196,8.75
5102.0,4082.5971125868023,17.13525491562421
5103.0,6689.930971805387,25.520509831248418
5104.0,8834.328716014548,33.90576474687263
5105.0,10927.591128447679,42.291019662496836
5106.0,12265.197833776994,48.83610463437157
5107.0,13427.125020396888,56.33610463437157
5108.0,14613.410556887506,65.08610463437157
5109.0,15719.68202317686,72.58610463437157
5110.0,16914.635370725595,80.08610463437157
5111.0,18382.50675405592,88.83610463437157
5112.0,19554.609842409045,96.33610463437157
5113.0,21112.188463564587,105.08610463437157
5114.0,22516.98129402209,112.58610463437157
5115.0,23723.489923058984,120.08610463437157
5116.0,25035.805817958026,128.83610463437157
5117.0,26099.615617891493,136.33610463437157
5118.0,27237.90422687971,145.08610463437157
5119.0,29136.38039047912,154.1311896062463
5120.0,31735.018971702382,162.51644452187048
5121.0,33645.7799648397,168.10661446561994
5122.0,36457.532274562014,176.49186938124413
5123.0,39276.97152322786,184.87712429686832
