5101.0,1326.1789734151907,8.75
5102.0,2446.70151281149,16.840169943749473
5103.0,3740.49945334721,25.225424859373682
5104.0,5070.181636470677,33.61067977499789
5105.0,6421.08886140206,42.7363836246801
5106.0,7183.82725357112,48.326553568429574
5107.0,8365.548233864827,56.71180848405378
5108.0,9668.499162499304,65.09706339967799
5109.0,10883.111866531408,72.45500029639385
5110.0,12321.214913273818,80.84025521201808
5111.0,13568.214863517269,88.93042515576757
5112.0,14978.013237141184,97.97551012764231
5113.0,16131.034486707298,104.8156800713918
5114.0,17476.188184199873,113.20093498701603
5115.0,18789.99834219702,120.04110493076551
5116.0,20215.120713766137,128.131274874515
5117.0,21809.565968391908,137.76652979013917
5118.0,23081.83324594544,146.15178470576336
5119.0,24428.42560425128,154.53703962138755
5120.0,25520.52787476268,160.86765849919504
5121.0,27325.730231878806,168.9660443299689
5122.0,29369.102568284103,177.06443016074277
5123.0,31177.17504751173,184.13549797260828
