x,y,u,v,w,current_cost,total_cost
54.25,200.25,3.6228377485138217,-0.39071940011488104,0.5688221851192501,178.48226372741277,7358.255171546052
55.5,200.25,3.553008968630766,-0.4093308021105533,0.5510064959491405,179.46123418491715,7537.716405730969
56.75,200.25,3.4948818245191995,-0.4277083360281331,0.52554802581279,180.2809800237625,7717.997385754732
58.0,200.25,3.6077448567377206,-0.4426684721825367,0.38840940338064744,178.65680872943702,7896.654194484169
59.25,200.25,3.685450432914388,-0.4620871414728708,0.2780444229413567,177.5497457787103,8074.20394026288
60.5,200.25,3.5451173359464274,-0.40201416941966883,0.3466474983626818,179.56972133916668,8253.773661602047
63.0,201.5,3.683844358710604,-0.5214726049954487,0.33053174473153685,410.70681364081815,8664.480475242864
64.25,201.5,3.743814736183805,-0.5312030364033681,0.32483215321105086,176.69090118546023,8841.171376428325
65.5,201.5,3.7830393525312402,-0.5289464334267444,0.281751542490524,176.14990196204872,9017.321278390373
66.75,201.5,3.8200684966378646,-0.5240484646501546,0.23750833489079548,175.64395198946983,9192.965230379843
68.0,201.5,3.789806541914545,-0.4882158972433659,0.13633155283845422,176.08366719180654,9369.048897571649
69.25,201.5,3.7981420502054557,-0.4734842907923819,0.16689019535462146,175.97868449579843,9545.027582067447
70.5,201.5,3.811137098669571,-0.4410606212638509,0.1983727356160364,175.8202429827981,9720.847825050245
71.75,201.5,3.824132147133686,-0.4086369517353199,0.22985527587745133,175.66057835928993,9896.508403409534
73.0,201.5,3.837127195597802,-0.3762132822067889,0.2613378161388663,175.49972652326005,10072.008129932794
74.25,201.5,3.8065094456133632,-0.3913922586829198,0.3875818399452482,175.91483433839102,10247.922964271185
75.5,201.5,3.734199836480151,-0.4425336916889708,0.5612516615620925,176.89294373208745,10424.815908003273
76.75,201.5,3.7487287378779377,-0.39562083950676263,0.39964978312734967,176.71079701616202,10601.526705019434
78.0,201.5,3.68582131711497,-0.4030669441923451,0.5336951680229798,177.58843170803905,10779.115136727474
79.25,201.5,3.6421746986077927,-0.45867621053925617,0.6829150662834843,178.17822687185523,10957.293363599329
80.5,201.5,3.611906308897143,-0.5676765239800798,0.8665940667199751,178.54719116411633,11135.840554763445
81.75,201.5,3.5866022820215275,-0.6768318740346533,1.0408303178744354,178.83775231846732,11314.678307081913
83.0,201.5,3.6214448253371216,-0.7878655961746238,1.100661357048538,178.24108058694125,11492.919387668853
84.25,201.5,3.65006029881139,-0.6628004639451139,0.9359214233873236,177.93773834483432,11670.857126013687
85.5,201.5,3.699313770597484,-0.709170067552801,1.025719472012399,177.22148949187354,11848.078615505561
86.75,201.5,3.748779917902555,-0.7633463375403697,1.1107660393940593,176.4982984006448,12024.576913906207
88.0,201.5,3.8008713828712795,-0.9138899714818185,1.1371591816102442,175.60936439886004,12200.186278305067
89.25,201.5,3.6974290434201764,-0.8859423840861955,0.9821908018448824,177.0353249874185,12377.221603292486
90.5,201.5,3.542894606329157,-0.7706828426141621,0.7659902593976007,179.3121179498656,12556.533721242351
91.75,201.5,3.6487041151522117,-0.7361405770789032,0.870588815766974,177.87216294357202,12734.405884185922
93.0,201.5,3.754283909975863,-0.8416741570103474,0.8975191077918037,176.29058833978115,12910.696472525704
94.25,201.5,3.637489900206673,-0.8170494430538169,0.7040094849297638,177.91704983482876,13088.613522360532
95.5,201.5,3.4205546792101473,-0.6992777747565303,0.4321092331148752,181.12170717331895,13269.735229533851
96.75,201.5,3.217253027573466,-0.5790094503403852,0.1800582291406743,184.2312492213371,13453.966478755188
98.0,201.5,3.2074078053647654,-0.4233142934113655,0.20966234516756685,184.50157290143736,13638.468051656626
99.25,201.5,3.130835829093216,-0.5254380097043849,0.17896564412026106,185.58325157694057,13824.051303233566
100.5,201.5,3.1726213449494933,-0.7017203358946665,0.2373576777975785,184.7768187822483,14008.828122015813
101.75,201.5,2.9798847530849777,-0.7946271192858414,0.12313869253584983,187.60861678422296,14196.436738800036
103.0,201.5,3.009031489616741,-0.6207096034169136,0.17998913376639275,187.36484069663726,14383.801579496672
104.25,201.5,2.8892784648798653,-0.6977829997893308,0.20100150301720826,189.15375318232506,14572.955332678997
105.5,201.5,2.635624855445464,-0.9161178573360304,0.21593617147467264,192.92827955915652,14765.883612238154
106.75,201.5,2.6985812143136645,-1.0371124458828056,0.2328350388785071,191.67615545075495,14957.55976768891
108.0,201.5,2.97770782835052,-0.9952610922007117,0.38173541345453865,187.33504231382884,15144.89481000274
109.25,201.5,3.2774100312461267,-1.0224838437754613,0.4098178877346065,182.7706517195109,15327.66546172225
110.5,201.5,3.309262813346783,-1.0089273257823095,0.30991629638231843,182.32300508380646,15509.988466806057
111.75,201.5,3.3385253229905665,-0.99608162056338,0.21394719683290364,181.91494417706275,15691.90341098312
113.0,201.5,3.36778783263435,-0.9832359153444509,0.1179780972834888,181.50905301111425,15873.412463994233
114.25,201.5,3.383271671758623,-0.9075777911548483,0.024796875790182,181.39746916040176,16054.809933154635
115.5,201.5,3.403826296885712,-0.7956702000094226,-0.1319097245995276,181.24824733945692,16236.058180494092
116.75,201.5,3.1978971988951246,-0.7988521155401249,-0.12253661822456374,184.27813177957378,16420.336312273666
118.0,201.5,3.184762897382714,-0.686909674461467,-0.3570430857888285,184.61284146417995,16604.949153737845
119.25,201.5,3.2549858859905507,-0.6647646140790432,-0.3578038809465642,183.5863055402427,16788.53545927809
120.5,201.5,3.3638501517194404,-0.6842462124714221,-0.25020905069615845,181.95843900161037,16970.4938982797
121.75,201.5,3.47271441744833,-0.7037278108638012,-0.14261422044575264,180.35920407194212,17150.85310235164
123.0,201.5,3.5815786831772187,-0.7232094092561802,-0.035019390195346854,178.78679333861248,17329.639895690252
124.25,201.5,3.4345968243213885,-0.7221707655946845,-0.11854788919443442,180.88847798354217,17510.528373673795
125.5,201.5,3.7935485236757107,-0.7311773974317445,0.08837546555420642,175.82738072067622,17686.35575439447
126.75,201.5,3.9656812335938816,-0.7563121557688458,0.26686045533266917,173.46935311193474,17859.825107506404
128.0,201.5,3.9997699999999994,-0.7844990000000001,0.390577,172.98694997209319,18032.812057478495
130.5,202.75,3.5821149936386014,-0.5321323399377694,0.6516215343391579,414.2667773934862,18447.07883487198
133.0,204.0,3.4268773023452845,-0.5021030712770056,0.43654812211557,419.1924104863453,18866.271245358326
