X,Y
50.0,100.0
51.25,100.0
52.5,100.0
53.75,100.0
55.0,100.0
56.25,100.0
57.5,100.0
58.75,100.0
60.0,100.0
61.25,100.0
62.5,100.0
63.75,100.0
65.0,100.0
66.25,100.0
67.5,100.0
68.75,100.0
70.0,100.0
71.25,100.0
72.5,100.0
73.75,101.25
75.0,102.5
76.25,103.75
77.5,105.0
78.75,106.25
80.0,107.5
81.25,108.75
82.5,110.0
83.75,111.25
85.0,112.5
86.25,113.75
87.5,115.0
88.75,115.0
90.0,116.25
91.25,116.25
92.5,116.25
93.75,116.25
95.0,116.25
96.25,116.25
97.5,116.25
98.75,116.25
100.0,116.25
101.25,116.25
102.5,116.25
103.75,116.25
105.0,116.25
106.25,116.25
107.5,116.25
108.75,116.25
110.0,116.25
111.25,116.25
112.5,116.25
113.75,116.25
115.0,116.25
116.25,116.25
117.5,116.25
118.75,116.25
120.0,116.25
121.25,116.25
122.5,116.25
123.75,116.25
125.0,116.25
126.25,116.25
127.5,116.25
128.75,116.25
130.0,116.25
131.25,116.25
132.5,116.25
133.75,116.25
135.0,116.25
136.25,116.25
137.5,116.25
138.75,116.25
140.0,116.25
141.25,116.25
142.5,116.25
143.75,116.25
145.0,116.25
146.25,116.25
147.5,116.25
148.75,116.25
150.0,116.25
151.25,116.25
152.5,116.25
153.75,116.25
155.0,116.25
156.25,116.25
157.5,116.25
158.75,116.25
160.0,116.25
161.25,116.25
162.5,116.25
163.75,116.25
165.0,116.25
166.25,116.25
167.5,116.25
168.75,116.25
170.0,116.25
171.25,116.25
172.5,116.25
173.75,116.25
175.0,116.25
176.25,116.25
177.5,116.25
178.75,116.25
180.0,116.25
181.25,116.25
182.5,116.25
183.75,116.25
185.0,116.25
186.25,116.25
187.5,116.25
188.75,116.25
190.0,116.25
191.25,116.25
192.5,116.25
193.75,116.25
195.0,116.25
196.25,116.25
197.5,116.25
198.75,116.25
200.0,116.25
201.25,116.25
202.5,116.25
203.75,116.25
205.0,116.25
206.25,116.25
207.5,116.25
208.75,116.25
210.0,116.25
211.25,116.25
212.5,116.25
213.75,116.25
215.0,116.25
216.25,116.25
217.5,116.25
218.75,116.25
220.0,116.25
221.25,116.25
222.5,116.25
223.75,116.25
225.0,116.25
226.25,116.25
227.5,116.25
228.75,116.25
230.0,116.25
231.25,116.25
232.5,116.25
233.75,116.25
235.0,116.25
236.25,116.25
237.5,116.25
238.75,116.25
240.0,116.25
241.25,116.25
242.5,116.25
243.75,116.25
245.0,116.25
246.25,116.25
247.5,116.25
248.75,116.25
250.0,116.25
251.25,116.25
252.5,116.25
253.75,116.25
255.0,116.25
256.25,116.25
257.5,116.25
258.75,116.25
260.0,116.25
261.25,116.25
262.5,116.25
263.75,116.25
265.0,116.25
266.25,116.25
267.5,116.25
268.75,116.25
270.0,116.25
271.25,116.25
272.5,116.25
273.75,116.25
275.0,116.25
276.25,116.25
277.5,116.25
278.75,116.25
280.0,116.25
281.25,116.25
282.5,116.25
283.75,116.25
285.0,115.0
286.25,115.0
287.5,113.75
288.75,112.5
290.0,112.5
291.25,111.25
292.5,110.0
293.75,110.0
295.0,108.75
296.25,108.75
297.5,107.5
298.75,106.25
300.0,106.25
301.25,105.0
302.5,105.0
303.75,103.75
305.0,102.5
306.25,102.5
307.5,101.25
308.75,101.25
310.0,100.0
