X,Y
50.0,100.0
50.0,100.0
51.25,101.25
52.5,102.5
53.75,103.75
55.0,105.0
56.25,106.25
57.5,107.5
58.75,108.75
60.0,110.0
61.25,111.25
62.5,112.5
63.75,113.75
65.0,115.0
66.25,116.25
67.5,117.5
68.75,118.75
70.0,120.0
71.25,121.25
72.5,122.5
73.75,123.75
75.0,125.0
76.25,126.25
77.5,127.5
78.75,128.75
80.0,128.75
81.25,128.75
82.5,128.75
83.75,128.75
85.0,128.75
86.25,128.75
87.5,128.75
88.75,128.75
90.0,130.0
91.25,130.0
92.5,130.0
93.75,130.0
95.0,130.0
96.25,130.0
97.5,130.0
98.75,130.0
100.0,130.0
101.25,130.0
102.5,130.0
103.75,130.0
105.0,130.0
106.25,130.0
107.5,130.0
108.75,130.0
110.0,130.0
111.25,130.0
112.5,130.0
113.75,130.0
115.0,130.0
116.25,130.0
117.5,130.0
118.75,130.0
120.0,130.0
121.25,130.0
122.5,130.0
123.75,130.0
125.0,130.0
126.25,130.0
127.5,130.0
128.75,130.0
130.0,130.0
131.25,130.0
132.5,130.0
133.75,130.0
135.0,130.0
136.25,130.0
137.5,130.0
138.75,130.0
140.0,130.0
141.25,130.0
142.5,130.0
143.75,130.0
145.0,130.0
146.25,130.0
147.5,130.0
148.75,130.0
150.0,130.0
151.25,130.0
152.5,130.0
153.75,130.0
155.0,130.0
156.25,130.0
157.5,130.0
158.75,130.0
160.0,130.0
161.25,130.0
162.5,130.0
163.75,130.0
165.0,130.0
166.25,130.0
167.5,130.0
168.75,130.0
170.0,130.0
171.25,130.0
172.5,130.0
173.75,130.0
175.0,130.0
176.25,130.0
177.5,130.0
178.75,130.0
180.0,130.0
181.25,130.0
182.5,130.0
183.75,130.0
185.0,130.0
186.25,130.0
187.5,130.0
188.75,130.0
190.0,130.0
191.25,130.0
192.5,130.0
193.75,130.0
195.0,130.0
196.25,130.0
197.5,130.0
198.75,130.0
200.0,130.0
201.25,130.0
202.5,130.0
203.75,130.0
205.0,130.0
206.25,130.0
207.5,130.0
208.75,130.0
210.0,130.0
211.25,130.0
212.5,130.0
213.75,130.0
215.0,130.0
216.25,130.0
217.5,130.0
218.75,130.0
220.0,130.0
221.25,130.0
222.5,130.0
223.75,128.75
225.0,128.75
226.25,128.75
227.5,128.75
228.75,128.75
230.0,128.75
231.25,128.75
232.5,128.75
233.75,128.75
235.0,128.75
236.25,128.75
237.5,127.5
238.75,127.5
240.0,126.25
241.25,126.25
242.5,126.25
243.75,126.25
245.0,126.25
246.25,126.25
247.5,125.0
248.75,125.0
250.0,125.0
251.25,125.0
252.5,125.0
253.75,125.0
255.0,123.75
256.25,123.75
257.5,123.75
258.75,123.75
260.0,122.5
261.25,121.25
262.5,120.0
263.75,120.0
265.0,120.0
266.25,120.0
267.5,120.0
268.75,120.0
270.0,120.0
271.25,120.0
272.5,120.0
273.75,120.0
275.0,120.0
276.25,120.0
277.5,120.0
278.75,120.0
280.0,118.75
281.25,118.75
282.5,118.75
283.75,118.75
285.0,118.75
286.25,117.5
287.5,117.5
288.75,116.25
290.0,116.25
291.25,115.0
292.5,113.75
293.75,112.5
295.0,111.25
296.25,110.0
297.5,108.75
298.75,107.5
300.0,106.25
301.25,105.0
302.5,103.75
303.75,103.75
305.0,103.75
306.25,103.75
307.5,102.5
308.75,101.25
310,100
